Date,Flight_No,Origin,Destination,Aircraft_Type,Capacity_KG,Booked_KG,Loaded_KG,Offloaded_KG,Revenue_INR,Delay_Minutes
2025-03-08,AI236,DEL,HYD,A321,20000,17056,16474,582,781438,52
2025-11-10,AI237,DEL,HYD,A321,20000,15951,15203,748,981795,58
2025-02-09,AI238,BOM,BLR,B787,35000,28179,27320,859,1656679,65
2025-06-09,AI239,CCU,DEL,B787,35000,29713,28641,1072,1385730,75
2025-05-02,AI240,DEL,BOM,A321,20000,14874,13910,964,839285,69
2025-11-21,AI241,BOM,BLR,A321,20000,13223,12973,250,591246,14
2025-11-10,AI242,CCU,BLR,A321,20000,18096,16891,1205,893290,59
2025-12-14,AI243,DEL,BOM,A321,20000,13131,12150,981,779039,45
2025-04-08,AI244,DEL,HYD,B787,35000,32515,30732,1783,1438304,16
2025-08-08,AI245,CCU,DEL,A321,20000,13589,12603,986,710409,85
2025-05-11,AI246,BOM,BLR,A320,18000,12636,11902,734,668753,8
2025-08-15,AI247,CCU,DEL,A320,18000,13456,12527,929,602360,12
2025-08-07,AI248,CCU,BLR,A321,20000,13397,13122,275,743154,81
2025-12-20,AI249,DEL,HYD,B787,35000,28833,27858,975,1382650,78
2025-06-16,AI250,BOM,BLR,A321,20000,17277,16873,404,762363,50
2025-10-28,AI251,BOM,BLR,A321,20000,17060,16877,183,1052652,42
2025-08-02,AI252,DEL,BOM,A321,20000,19090,17608,1482,971857,85
2025-07-03,AI253,CCU,BLR,A320,18000,15240,14218,1022,734334,2
2025-07-15,AI254,CCU,DEL,A320,18000,17421,16236,1185,897342,77
2025-07-24,AI255,CCU,DEL,A320,18000,17075,16800,275,881624,6
2025-05-16,AI256,CCU,BLR,A321,20000,15146,14653,493,888442,42
2025-04-17,AI257,CCU,DEL,B787,35000,31381,29042,2339,1410052,35
2025-02-26,AI258,DEL,HYD,A321,20000,13268,12584,684,702315,8
2025-03-26,AI259,CCU,BLR,A321,20000,18958,18439,519,1147922,9
2025-11-10,AI260,BOM,BLR,B787,35000,22988,22736,252,1393176,32
2025-09-06,AI261,CCU,BLR,A321,20000,14131,13544,587,680269,48
2025-01-05,AI262,CCU,BLR,A321,20000,17650,16834,816,933504,39
2025-12-03,AI263,DEL,BOM,A321,20000,18897,18347,550,1170926,72
2025-06-02,AI264,CCU,BLR,A321,20000,18362,18010,352,1099211,56
2025-12-26,AI265,DEL,HYD,A321,20000,18197,16742,1455,887739,20
2025-06-15,AI266,CCU,BLR,A320,18000,11949,11487,462,710808,61
2025-02-07,AI267,CCU,BLR,A320,18000,15782,15422,360,900436,30
2025-07-02,AI268,CCU,DEL,A321,20000,19342,18495,847,918578,23
2025-09-17,AI269,DEL,HYD,A320,18000,16706,15593,1113,728161,45
2025-04-03,AI270,DEL,BOM,A321,20000,15940,15042,898,824617,69
2025-09-26,AI271,CCU,DEL,A321,20000,14729,14083,646,804983,56
2025-04-08,AI272,BOM,BLR,A320,18000,13753,13562,191,712002,15
2025-08-11,AI273,DEL,HYD,A320,18000,17321,16176,1145,739028,0
2025-11-16,AI274,CCU,BLR,A321,20000,17910,16623,1287,749148,4
2025-08-13,AI275,CCU,BLR,A321,20000,18367,18157,210,997250,29
2025-05-11,AI276,CCU,DEL,A321,20000,13930,13032,898,603801,74
2025-01-13,AI277,CCU,BLR,A321,20000,17338,17159,179,857361,47
2025-09-25,AI278,DEL,HYD,A321,20000,15430,14657,773,888452,79
2025-05-04,AI279,CCU,DEL,A321,20000,17897,16550,1347,1027094,9
2025-02-16,AI280,BOM,BLR,A321,20000,15098,14697,401,849311,22
2025-11-12,AI281,DEL,BOM,A320,18000,16238,15595,643,995241,21
2025-04-16,AI282,DEL,HYD,A320,18000,17301,16358,943,750083,0
2025-08-07,AI283,DEL,HYD,A320,18000,12929,12354,575,758077,0
2025-04-26,AI284,CCU,BLR,A321,20000,13088,12844,244,787873,65
2025-10-01,AI285,DEL,HYD,B787,35000,25872,24640,1232,1527679,19
2025-12-06,AI286,CCU,DEL,A321,20000,15769,14906,863,875793,87
2025-09-24,AI287,BOM,BLR,A320,18000,13940,13213,727,850948,9
2025-01-13,AI288,DEL,BOM,A320,18000,12934,12023,911,684150,89
2025-05-16,AI289,CCU,DEL,B787,35000,22880,21366,1514,1344246,2
2025-08-25,AI290,CCU,DEL,A321,20000,17655,16703,952,1057297,55
2025-01-27,AI291,DEL,BOM,A320,18000,14744,14448,296,853967,39
2025-04-19,AI292,CCU,BLR,A321,20000,17233,16106,1127,856347,10
2025-01-20,AI293,CCU,BLR,B787,35000,24417,23451,966,1264909,88
2025-08-11,AI294,DEL,HYD,A320,18000,17011,15967,1044,820432,39
2025-09-24,AI295,CCU,BLR,B787,35000,33706,32107,1599,1549953,7
2025-07-21,AI296,DEL,BOM,A320,18000,15422,15142,280,927636,24
2025-08-02,AI297,CCU,DEL,B787,35000,34268,33910,358,1561695,74
2025-05-03,AI298,DEL,BOM,A320,18000,12048,11452,596,538351,74
2025-07-26,AI299,CCU,BLR,B787,35000,24040,23615,425,1152318,51
2025-09-20,AI200,CCU,DEL,A320,18000,17198,16313,885,870204,62
2025-03-14,AI201,DEL,HYD,A321,20000,16591,15334,1257,737459,0
2025-04-06,AI202,CCU,BLR,A321,20000,18874,17596,1278,1033661,62
2025-04-04,AI203,BOM,BLR,A321,20000,18480,17802,678,951319,70
2025-06-23,AI204,DEL,BOM,A321,20000,19563,18855,708,871009,56
2025-08-16,AI205,DEL,BOM,A321,20000,19224,18523,701,884781,37
2025-10-23,AI206,CCU,DEL,A321,20000,17722,16941,781,823431,69
2025-01-21,AI207,DEL,HYD,A321,20000,18187,17710,477,835667,11
2025-11-25,AI208,DEL,BOM,A321,20000,16363,15151,1212,838898,19
2025-01-27,AI209,CCU,BLR,A320,18000,16428,16165,263,828842,6
2025-07-18,AI210,DEL,HYD,A320,18000,16672,15673,999,784671,27
2025-06-10,AI211,CCU,BLR,A321,20000,14646,13818,828,844621,31
2025-05-17,AI212,CCU,BLR,A321,20000,13909,12857,1052,663851,60
2025-06-09,AI213,DEL,BOM,A320,18000,12304,11934,370,699569,50
2025-05-06,AI214,DEL,HYD,A320,18000,12361,12106,255,731175,51
2025-07-23,AI215,CCU,BLR,A321,20000,18077,17086,991,854664,14
2025-08-18,AI216,CCU,BLR,A320,18000,12096,11239,857,687338,78
2025-12-10,AI217,BOM,BLR,A320,18000,16855,15947,908,892293,7
2025-09-21,AI218,CCU,DEL,A320,18000,12087,11717,370,553298,48
2025-11-09,AI219,CCU,BLR,B787,35000,24158,23292,866,1082518,35
2025-06-26,AI220,CCU,DEL,A321,20000,17245,16886,359,946162,37
2025-09-14,AI221,BOM,BLR,A321,20000,17285,16079,1206,999175,59
2025-09-12,AI222,CCU,DEL,A321,20000,14958,14692,266,917321,61
2025-03-05,AI223,DEL,BOM,B787,35000,32717,31783,934,1594229,70
2025-04-09,AI224,DEL,HYD,A321,20000,14373,13432,941,770270,70
2025-06-21,AI225,DEL,BOM,A320,18000,15699,14652,1047,781911,74
2025-04-26,AI226,DEL,BOM,A321,20000,18459,17257,1202,936842,81
2025-02-16,AI227,CCU,DEL,A321,20000,19051,17713,1338,1133320,18
2025-04-05,AI228,BOM,BLR,A320,18000,12453,11786,667,628266,43
2025-05-16,AI229,DEL,BOM,A321,20000,14084,13557,527,696525,50
2025-04-02,AI230,DEL,BOM,A321,20000,17106,16565,541,1034683,16
2025-06-18,AI231,CCU,DEL,A320,18000,15753,14778,975,834530,74
2025-05-04,AI232,BOM,BLR,A320,18000,14840,14419,421,762734,41
2025-08-25,AI233,DEL,HYD,A320,18000,15731,15496,235,713657,8
2025-07-10,AI234,BOM,BLR,A320,18000,15015,14186,829,728349,70
2025-03-13,AI235,DEL,HYD,A321,20000,18980,17756,1224,955547,4
2025-03-20,AI236,CCU,DEL,A321,20000,13306,13072,234,828160,36
2025-04-16,AI237,DEL,HYD,A321,20000,14035,13867,168,776403,30
2025-05-17,AI238,CCU,BLR,A320,18000,11768,11254,514,730393,36
2025-12-03,AI239,CCU,BLR,A321,20000,13615,12944,671,607797,85
2025-01-08,AI240,DEL,BOM,A320,18000,14573,14139,434,723874,81
2025-07-17,AI241,DEL,HYD,A321,20000,17214,16150,1064,801007,42
2025-08-12,AI242,CCU,DEL,B787,35000,29785,29411,374,1502825,16
2025-03-11,AI243,CCU,BLR,B787,35000,24531,24079,452,1220538,84
2025-07-17,AI244,CCU,BLR,A320,18000,14545,13956,589,755072,80
2025-08-19,AI245,CCU,BLR,B787,35000,28928,27718,1210,1314156,11
2025-06-04,AI246,DEL,BOM,A321,20000,13604,12587,1017,742873,67
2025-05-06,AI247,CCU,DEL,B787,35000,29601,27499,2102,1390940,87
2025-10-16,AI248,DEL,BOM,B787,35000,23845,23161,684,1278954,44
2025-05-02,AI249,CCU,BLR,A321,20000,16866,16435,431,1013405,66
2025-04-02,AI250,CCU,DEL,A320,18000,16608,16404,204,971067,50
2025-05-03,AI251,BOM,BLR,B787,35000,29119,28350,769,1488593,39
2025-12-21,AI252,CCU,BLR,A320,18000,16671,16467,204,897058,70
2025-02-28,AI253,CCU,BLR,A321,20000,18569,17267,1302,893203,24
2025-01-08,AI254,CCU,DEL,A320,18000,17394,16054,1340,807326,21
2025-02-02,AI255,CCU,DEL,A321,20000,13312,12473,839,782282,4
2025-03-19,AI256,BOM,BLR,A321,20000,16077,15815,262,759370,37
2025-05-18,AI257,BOM,BLR,A321,20000,16520,15554,966,918428,83
2025-03-02,AI258,CCU,DEL,A321,20000,17878,17061,817,1023880,23
2025-01-17,AI259,DEL,HYD,B787,35000,33495,32954,541,1657949,80
2025-05-03,AI260,DEL,HYD,B787,35000,28743,26882,1861,1521849,29
2025-02-12,AI261,DEL,HYD,A320,18000,14170,13289,881,781985,8
2025-02-14,AI262,BOM,BLR,B787,35000,25657,25389,268,1449149,49
2025-03-16,AI263,DEL,BOM,B787,35000,32600,31890,710,1764063,12
2025-11-20,AI264,DEL,HYD,A320,18000,13185,12820,365,608069,46
2025-06-02,AI265,DEL,BOM,A321,20000,16704,15519,1185,928502,16
2025-12-18,AI266,CCU,BLR,A320,18000,17098,16765,333,918059,63
2025-07-02,AI267,CCU,BLR,A320,18000,15087,14378,709,749882,43
2025-02-02,AI268,CCU,BLR,A320,18000,11977,11204,773,664739,80
2025-02-27,AI269,DEL,BOM,A320,18000,12617,12244,373,767464,12
2025-02-26,AI270,DEL,HYD,A320,18000,15360,14407,953,739409,73
2025-11-01,AI271,CCU,BLR,A321,20000,15103,14647,456,918743,20
2025-08-21,AI272,CCU,BLR,A320,18000,15837,14902,935,832004,37
2025-10-20,AI273,CCU,BLR,B787,35000,28442,26962,1480,1407946,67
2025-12-02,AI274,BOM,BLR,B787,35000,25005,24011,994,1551259,49
2025-08-12,AI275,DEL,BOM,A321,20000,14393,14048,345,662721,4
2025-02-13,AI276,CCU,DEL,A320,18000,12786,12139,647,605613,18
2025-09-21,AI277,BOM,BLR,A320,18000,12744,12345,399,658909,13
2025-06-19,AI278,CCU,DEL,A321,20000,16589,15263,1326,841243,79
2025-09-01,AI279,CCU,BLR,A321,20000,16849,16101,748,1005674,64
2025-02-23,AI280,CCU,DEL,A320,18000,16119,15067,1052,693114,80
2025-02-01,AI281,CCU,BLR,A321,20000,13302,12946,356,698121,68
2025-11-16,AI282,CCU,DEL,A320,18000,13762,13069,693,771546,81
2025-06-01,AI283,CCU,BLR,A321,20000,16685,15851,834,908223,11
2025-05-15,AI284,CCU,DEL,B787,35000,30846,29266,1580,1815913,14
2025-01-12,AI285,DEL,HYD,B787,35000,29305,28354,951,1619130,40
2025-07-21,AI286,BOM,BLR,A321,20000,15058,13986,1072,756704,76
2025-06-18,AI287,CCU,BLR,A321,20000,14321,13883,438,771156,7
2025-07-06,AI288,CCU,BLR,A320,18000,13546,12601,945,726682,71
2025-12-20,AI289,BOM,BLR,A321,20000,17409,16116,1293,743036,70
2025-09-07,AI290,DEL,HYD,B787,35000,30008,27666,2342,1268392,56
2025-12-17,AI291,DEL,BOM,A320,18000,14898,14482,416,775130,83
2025-03-09,AI292,BOM,BLR,A320,18000,13373,12794,579,781344,53
2025-06-17,AI293,BOM,BLR,B787,35000,26220,24481,1739,1123504,27
2025-09-07,AI294,BOM,BLR,A321,20000,17356,16374,982,1025949,61
2025-02-03,AI295,CCU,DEL,A320,18000,16975,15821,1154,760014,64
2025-07-12,AI296,BOM,BLR,A321,20000,17115,16868,247,983898,45
2025-12-25,AI297,DEL,BOM,B787,35000,27205,25273,1932,1565633,30
2025-04-11,AI298,CCU,BLR,A321,20000,14331,13676,655,632971,61
2025-05-10,AI299,CCU,BLR,A321,20000,18307,17562,745,827492,43
2025-12-28,AI200,CCU,DEL,A320,18000,17483,17033,450,958236,34
2025-05-18,AI201,CCU,BLR,A320,18000,15799,15578,221,767864,24
2025-11-04,AI202,CCU,DEL,A320,18000,13125,12240,885,774358,89
2025-06-05,AI203,CCU,DEL,A320,18000,11777,11295,482,731445,34
2025-01-28,AI204,CCU,DEL,A320,18000,16409,15744,665,715037,4
2025-05-15,AI205,DEL,BOM,A320,18000,16099,15169,930,826349,13
2025-06-23,AI206,CCU,BLR,A320,18000,13902,13641,261,760807,12
2025-05-02,AI207,BOM,BLR,A320,18000,13683,13061,622,621210,53
2025-07-05,AI208,BOM,BLR,A320,18000,14176,13258,918,756894,11
2025-05-22,AI209,DEL,BOM,B787,35000,31877,29832,2045,1873080,84
2025-08-02,AI210,DEL,HYD,A320,18000,16663,16488,175,746795,69
2025-05-23,AI211,CCU,BLR,B787,35000,30022,28238,1784,1478359,15
2025-11-07,AI212,CCU,DEL,A320,18000,15941,15774,167,853539,69
2025-03-26,AI213,BOM,BLR,A321,20000,18376,16991,1385,811910,14
2025-04-09,AI214,CCU,DEL,A320,18000,17498,16430,1068,794364,52
2025-07-24,AI215,DEL,BOM,A320,18000,16608,15281,1327,771860,83
2025-04-11,AI216,CCU,BLR,A320,18000,14290,14119,171,827927,49
2025-10-14,AI217,CCU,DEL,A321,20000,16301,15665,636,917232,89
2025-04-02,AI218,CCU,DEL,B787,35000,23094,22473,621,1014485,41
2025-10-03,AI219,CCU,DEL,A320,18000,16256,15390,866,930903,28
2025-06-12,AI220,CCU,BLR,A320,18000,11760,11028,732,639576,69
2025-02-14,AI221,CCU,BLR,A320,18000,12352,11990,362,729863,19
2025-04-07,AI222,DEL,BOM,A320,18000,12817,12034,783,724264,66
2025-01-11,AI223,DEL,HYD,A320,18000,13883,13088,795,631679,66
2025-03-17,AI224,DEL,BOM,A320,18000,14489,14170,319,687071,80
2025-09-22,AI225,DEL,BOM,B787,35000,27334,26589,745,1580846,13
2025-10-15,AI226,CCU,DEL,A320,18000,14679,14274,405,757406,61
2025-09-06,AI227,CCU,BLR,A320,18000,14227,13182,1045,808827,76
2025-06-28,AI228,CCU,BLR,A320,18000,16257,15702,555,812870,60
2025-10-19,AI229,CCU,BLR,A321,20000,18282,17091,1191,996259,50
2025-01-09,AI230,CCU,DEL,B787,35000,29973,29334,639,1855723,30
2025-05-20,AI231,CCU,DEL,A321,20000,14154,13878,276,813275,71
2025-06-12,AI232,DEL,BOM,A321,20000,15850,15623,227,742739,39
2025-01-06,AI233,DEL,HYD,A320,18000,15372,14402,970,894308,65
2025-01-18,AI234,BOM,BLR,A321,20000,16251,14999,1252,790782,84
2025-07-22,AI235,BOM,BLR,A321,20000,19082,18448,634,1099836,36
2025-12-27,AI236,DEL,BOM,A320,18000,11713,11568,145,597266,87
2025-11-03,AI237,CCU,DEL,A320,18000,13573,12860,713,648078,24
2025-06-10,AI238,DEL,BOM,A321,20000,15892,14900,992,907101,80
2025-04-23,AI239,CCU,DEL,B787,35000,30636,28620,2016,1701449,10
2025-02-08,AI240,DEL,BOM,A321,20000,15917,15122,795,953399,23
2025-06-02,AI241,CCU,DEL,A321,20000,18855,18485,370,997292,56
2025-06-12,AI242,DEL,BOM,A320,18000,17217,16855,362,824335,26
2025-10-17,AI243,CCU,DEL,B787,35000,34009,32946,1063,1507265,4
2025-04-02,AI244,CCU,BLR,A320,18000,15756,14771,985,890678,82
2025-04-01,AI245,CCU,BLR,A320,18000,14270,13610,660,856459,5
2025-08-03,AI246,CCU,DEL,A320,18000,14606,14310,296,767480,76
2025-09-12,AI247,DEL,BOM,A320,18000,12852,12398,454,618521,30
2025-04-19,AI248,CCU,BLR,A320,18000,17135,16045,1090,854736,80
2025-02-22,AI249,CCU,DEL,B787,35000,29026,26854,2172,1603279,1
2025-04-18,AI250,DEL,HYD,A320,18000,14199,13850,349,720098,61
2025-01-26,AI251,BOM,BLR,B787,35000,33786,31187,2599,1848671,12
2025-09-02,AI252,CCU,DEL,A320,18000,13192,12691,501,699290,27
2025-01-13,AI253,DEL,BOM,A321,20000,17455,17226,229,1119531,89
2025-02-26,AI254,DEL,HYD,A320,18000,12185,11884,301,612357,26
2025-04-07,AI255,BOM,BLR,B787,35000,24963,24093,870,1270741,38
2025-05-02,AI256,DEL,BOM,A321,20000,14892,14108,784,692472,6
2025-02-27,AI257,BOM,BLR,A321,20000,17714,17279,435,893452,82
2025-01-05,AI258,CCU,BLR,A321,20000,18652,17596,1056,836992,38
2025-12-24,AI259,BOM,BLR,A320,18000,12325,12197,128,653116,51
2025-01-16,AI260,CCU,BLR,A320,18000,14525,13603,922,826724,26
2025-12-25,AI261,CCU,BLR,A320,18000,11741,11197,544,605026,83
2025-03-07,AI262,DEL,BOM,A320,18000,13718,13488,230,645501,45
2025-10-09,AI263,BOM,BLR,A320,18000,13332,12793,539,818859,21
2025-09-20,AI264,BOM,BLR,B787,35000,23231,22323,908,1366409,10
2025-12-19,AI265,BOM,BLR,A321,20000,19076,18375,701,1002549,39
2025-04-07,AI266,DEL,HYD,A321,20000,19107,18353,754,1062907,65
2025-09-28,AI267,CCU,DEL,B787,35000,33376,32063,1313,1475665,81
2025-08-17,AI268,BOM,BLR,B787,35000,30627,28863,1764,1326484,49
2025-04-15,AI269,CCU,DEL,A321,20000,14331,14063,268,836288,36
2025-07-14,AI270,BOM,BLR,A321,20000,13897,12951,946,690528,50
2025-06-13,AI271,DEL,BOM,B787,35000,33514,31373,2141,1483666,57
2025-06-15,AI272,DEL,BOM,A320,18000,13277,12482,795,658403,79
2025-12-12,AI273,DEL,BOM,A320,18000,13723,13557,166,680471,66
2025-06-09,AI274,DEL,HYD,A320,18000,13121,12968,153,772932,2
2025-06-14,AI275,BOM,BLR,A321,20000,17649,16383,1266,965015,39
2025-04-24,AI276,CCU,DEL,A320,18000,15519,14567,952,738138,48
2025-09-27,AI277,CCU,BLR,A321,20000,18203,17255,948,931001,9
2025-06-22,AI278,DEL,HYD,A320,18000,17103,15814,1289,732067,43
2025-04-01,AI279,DEL,BOM,A321,20000,14296,13348,948,741534,14
2025-07-27,AI280,DEL,HYD,A320,18000,14777,13727,1050,824299,32
2025-04-26,AI281,CCU,BLR,B787,35000,32027,29477,2550,1372586,17
2025-10-23,AI282,DEL,BOM,B787,35000,22800,22395,405,1102581,82
2025-01-11,AI283,CCU,DEL,A320,18000,14594,14086,508,644081,36
2025-05-13,AI284,CCU,DEL,B787,35000,33932,31361,2571,1485088,53
2025-08-05,AI285,CCU,DEL,A321,20000,14899,14447,452,886141,77
2025-12-13,AI286,BOM,BLR,A320,18000,14920,13971,949,809731,41
2025-07-19,AI287,DEL,HYD,A321,20000,15465,14496,969,893693,0
2025-12-02,AI288,CCU,BLR,A321,20000,19089,18269,820,1063206,79
2025-01-10,AI289,BOM,BLR,A320,18000,13758,13438,320,678826,21
2025-01-28,AI290,DEL,BOM,A321,20000,17123,15851,1272,865729,4
2025-06-27,AI291,DEL,HYD,A321,20000,19254,18551,703,1087588,0
2025-08-19,AI292,BOM,BLR,A320,18000,13567,13194,373,600949,42
2025-11-14,AI293,CCU,DEL,A321,20000,15829,14693,1136,944960,21
2025-08-26,AI294,CCU,DEL,A320,18000,14928,13766,1162,723048,64
2025-02-17,AI295,BOM,BLR,A320,18000,11810,10973,837,699971,11
2025-06-11,AI296,DEL,HYD,B787,35000,24313,22411,1902,1422391,82
2025-02-14,AI297,DEL,BOM,A321,20000,18143,17610,533,896889,43
2025-10-05,AI298,DEL,BOM,A320,18000,16772,15810,962,848682,72
2025-09-09,AI299,CCU,BLR,A320,18000,14173,13558,615,670394,47
2025-02-12,AI200,DEL,HYD,B787,35000,31818,31211,607,1569553,65
2025-12-09,AI201,DEL,HYD,A321,20000,18262,17368,894,816319,52
2025-03-18,AI202,CCU,BLR,A321,20000,18688,18321,367,906087,62
2025-10-13,AI203,CCU,BLR,A321,20000,14890,14727,163,891882,23
2025-01-11,AI204,BOM,BLR,A320,18000,13132,12787,345,665309,59
2025-10-12,AI205,CCU,BLR,A321,20000,16503,15606,897,944563,61
2025-07-24,AI206,CCU,BLR,A321,20000,16721,15768,953,850111,50
2025-01-05,AI207,CCU,BLR,A321,20000,19492,18683,809,996569,86
2025-11-18,AI208,CCU,BLR,A320,18000,15039,13853,1186,870671,42
2025-06-27,AI209,CCU,DEL,A321,20000,17640,17343,297,828115,18
2025-09-25,AI210,BOM,BLR,A321,20000,18936,17940,996,976273,77
2025-04-02,AI211,CCU,BLR,A320,18000,12374,12111,263,769074,30
2025-02-02,AI212,CCU,DEL,A321,20000,16550,16305,245,870324,65
2025-09-10,AI213,DEL,HYD,A321,20000,15097,14257,840,764917,9
2025-08-02,AI214,CCU,BLR,A320,18000,14565,13886,679,723362,10
2025-02-06,AI215,BOM,BLR,B787,35000,23212,22539,673,1195618,14
2025-11-02,AI216,CCU,BLR,A321,20000,18758,17737,1021,861161,60
2025-03-09,AI217,CCU,DEL,B787,35000,33938,33485,453,1991637,39
2025-08-25,AI218,DEL,HYD,A320,18000,12224,11853,371,727794,21
2025-11-25,AI219,CCU,DEL,A321,20000,15042,13930,1112,651062,25
2025-12-04,AI220,CCU,BLR,A320,18000,12799,12391,408,747171,67
2025-03-12,AI221,CCU,DEL,A320,18000,15119,14193,926,679723,67
2025-03-28,AI222,CCU,DEL,A321,20000,14043,13686,357,842340,69
2025-12-28,AI223,DEL,BOM,A320,18000,13770,13521,249,851311,30
2025-12-06,AI224,CCU,DEL,A321,20000,16888,16696,192,983694,42
2025-04-01,AI225,DEL,BOM,A320,18000,15448,15076,372,840554,29
2025-10-11,AI226,CCU,BLR,B787,35000,24573,23619,954,1184965,63
2025-12-06,AI227,CCU,BLR,A320,18000,17109,16325,784,931435,74
2025-03-24,AI228,DEL,BOM,A321,20000,15281,14059,1222,890865,70
2025-01-08,AI229,DEL,HYD,A321,20000,19324,18254,1070,893261,27
2025-09-21,AI230,DEL,HYD,A321,20000,15745,14922,823,681328,52
2025-03-07,AI231,CCU,BLR,A321,20000,18112,17002,1110,842049,89
2025-11-01,AI232,CCU,DEL,A320,18000,15208,14541,667,768793,76
2025-09-13,AI233,DEL,HYD,A321,20000,17441,17011,430,966754,24
2025-10-12,AI234,DEL,BOM,B787,35000,29542,28937,605,1828681,25
2025-06-12,AI235,DEL,HYD,A320,18000,12842,12038,804,723355,43
2025-06-11,AI236,DEL,BOM,A320,18000,15479,15100,379,702314,77
2025-10-27,AI237,DEL,BOM,B787,35000,30459,28241,2218,1801933,10
2025-03-18,AI238,DEL,BOM,A320,18000,12075,11759,316,629759,7
2025-04-25,AI239,CCU,BLR,A321,20000,18651,18037,614,1165217,19
2025-04-13,AI240,BOM,BLR,A321,20000,16530,15691,839,1005089,68
2025-02-07,AI241,CCU,DEL,A320,18000,14419,13290,1129,625868,82
2025-02-20,AI242,CCU,BLR,A321,20000,15999,15674,325,977966,83
2025-03-13,AI243,DEL,BOM,A320,18000,13251,12246,1005,593962,55
2025-04-08,AI244,DEL,HYD,A321,20000,17388,16445,943,1003120,7
2025-11-20,AI245,CCU,BLR,A320,18000,14508,13798,710,675293,17
2025-11-03,AI246,CCU,DEL,A320,18000,13166,12771,395,822695,44
2025-04-09,AI247,BOM,BLR,A321,20000,19537,19156,381,1124613,40
2025-04-04,AI248,BOM,BLR,A320,18000,12449,12212,237,565728,33
2025-12-22,AI249,DEL,BOM,A321,20000,16575,15911,664,800775,57
2025-08-23,AI250,BOM,BLR,A320,18000,12397,11691,706,708115,43
2025-05-23,AI251,CCU,BLR,A320,18000,16004,15810,194,804602,55
2025-10-20,AI252,CCU,BLR,A321,20000,16971,15821,1150,995268,47
2025-01-02,AI253,CCU,DEL,A321,20000,18049,16883,1166,1027764,70
2025-09-04,AI254,CCU,BLR,A320,18000,14526,13387,1139,615571,46
2025-06-27,AI255,DEL,HYD,A321,20000,19579,19088,491,978831,57
2025-11-18,AI256,BOM,BLR,A320,18000,15247,15022,225,716232,0
2025-10-24,AI257,CCU,BLR,A321,20000,15033,14326,707,713074,73
2025-11-08,AI258,BOM,BLR,A320,18000,13461,13026,435,750173,81
2025-11-23,AI259,CCU,BLR,B787,35000,27423,26215,1208,1489114,44
2025-10-16,AI260,DEL,HYD,A320,18000,12711,11743,968,559561,33
2025-05-14,AI261,CCU,DEL,A321,20000,17490,17190,300,789293,74
2025-04-21,AI262,DEL,BOM,B787,35000,32517,29984,2533,1529652,52
2025-04-01,AI263,CCU,DEL,A321,20000,14935,14093,842,716101,40
2025-09-15,AI264,CCU,DEL,B787,35000,27303,26603,700,1606350,49
2025-10-02,AI265,DEL,BOM,A320,18000,14469,14146,323,650681,67
2025-03-11,AI266,CCU,DEL,A320,18000,16802,15981,821,809413,61
2025-05-03,AI267,CCU,DEL,A320,18000,13798,12884,914,726078,77
2025-08-03,AI268,DEL,HYD,A320,18000,14350,13825,525,729322,63
2025-09-26,AI269,CCU,DEL,B787,35000,30936,30512,424,1745243,84
2025-07-27,AI270,CCU,BLR,B787,35000,22929,22342,587,1103912,39
2025-11-28,AI271,DEL,HYD,A321,20000,18313,17002,1311,812589,24
2025-06-14,AI272,DEL,HYD,A320,18000,11874,11575,299,641166,32
2025-03-28,AI273,DEL,BOM,A320,18000,16961,16595,366,881796,66
2025-03-10,AI274,DEL,HYD,A321,20000,16936,16189,747,792473,89
2025-05-17,AI275,CCU,DEL,A321,20000,15927,14707,1220,734720,64
2025-05-12,AI276,CCU,DEL,A320,18000,16386,15474,912,933258,7
2025-05-18,AI277,DEL,BOM,A320,18000,15184,14577,607,947339,13
2025-05-22,AI278,DEL,BOM,A320,18000,13038,12760,278,696714,9
2025-09-25,AI279,DEL,BOM,A321,20000,17856,16674,1182,970761,51
2025-06-17,AI280,DEL,BOM,A321,20000,13132,12396,736,758278,80
2025-03-26,AI281,DEL,BOM,B787,35000,25821,24531,1290,1538318,51
2025-06-15,AI282,CCU,BLR,A321,20000,18944,17792,1152,1015424,16
2025-03-26,AI283,CCU,DEL,A320,18000,11710,11496,214,665746,43
2025-02-10,AI284,CCU,DEL,A320,18000,12280,11754,526,606131,58
2025-08-26,AI285,DEL,HYD,A321,20000,14222,13277,945,821590,53
2025-01-09,AI286,DEL,HYD,B787,35000,31678,29425,2253,1555292,38
2025-10-05,AI287,DEL,BOM,A320,18000,15394,15187,207,772995,16
2025-05-24,AI288,BOM,BLR,A321,20000,17556,16514,1042,850905,24
2025-07-16,AI289,DEL,HYD,B787,35000,29227,28582,645,1456191,8
2025-01-14,AI290,DEL,HYD,A321,20000,16618,15916,702,940760,19
2025-09-04,AI291,CCU,BLR,A320,18000,14786,14634,152,907007,83
2025-08-15,AI292,DEL,BOM,B787,35000,24721,24329,392,1432015,78
2025-12-08,AI293,CCU,BLR,A321,20000,16203,14975,1228,907322,34
2025-10-05,AI294,CCU,BLR,B787,35000,25071,24074,997,1380398,19
2025-08-06,AI295,CCU,DEL,A321,20000,13546,13271,275,607193,62
2025-07-15,AI296,DEL,HYD,B787,35000,25324,24071,1253,1479859,14
